window_id;n_likes;n_comments;window_name;window_card_image;window_badge_color;window_description;window_average_price;window_last_visit;window_high_light_1;window_high_light_2;window_high_light_3;image_list;carousel_interval;window_category;window_product_type;window_comments
326;209;5;teste_326;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_326;2095;337;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-156,5;aandekjh746|dbekhdb892
327;210;5;teste_327;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_327;2102;338;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-157;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
328;210;5;teste_328;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_328;2108;339;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-157,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
329;211;5;teste_329;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_329;2115;340;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-158;dddd|aaa|kkk
330;211;5;teste_330;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_330;2121;341;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-158,5;aaaaa|bbbbb|ccccc
331;212;5;teste_331;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_331;2128;342;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-159;dddd|aaa|kkk
332;212;5;teste_332;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_332;2134;343;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-159,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
333;213;5;teste_333;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_333;2140;344;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-160;aandekjh746|dbekhdb893
334;213;5;teste_334;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_334;2147;345;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-160,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
335;214;5;teste_335;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_335;2153;346;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-161;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
336;214;5;teste_336;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_336;2160;347;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-161,5;dddd|aaa|kkk
337;215;5;teste_337;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_337;2166;348;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-162;aaaaa|bbbbb|ccccc
338;215;5;teste_338;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_338;2173;349;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-162,5;dddd|aaa|kkk
339;216;5;teste_339;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_339;2179;350;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-163;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
340;216;5;teste_340;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_340;2185;351;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-163,5;aandekjh746|dbekhdb894
341;217;5;teste_341;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_341;2192;352;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-164;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
342;217;5;teste_342;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_342;2198;353;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-164,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
343;218;5;teste_343;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_343;2205;354;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-165;dddd|aaa|kkk
344;218;5;teste_344;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_344;2211;355;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-165,5;aaaaa|bbbbb|ccccc
345;219;5;teste_345;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_345;2218;356;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-166;dddd|aaa|kkk
346;219;5;teste_346;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_346;2224;357;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-166,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
347;220;5;teste_347;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_347;2230;358;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-167;aandekjh746|dbekhdb895
348;220;5;teste_348;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_348;2237;359;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-167,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
349;221;5;teste_349;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_349;2243;360;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-168;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
350;221;5;teste_350;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_350;2250;361;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-168,5;dddd|aaa|kkk
351;222;5;teste_351;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_351;2256;362;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-169;aaaaa|bbbbb|ccccc
352;222;5;teste_352;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_352;2263;363;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-169,5;dddd|aaa|kkk
353;223;5;teste_353;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_353;2269;364;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-170;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
354;223;5;teste_354;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_354;2275;365;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-170,5;aandekjh746|dbekhdb896
355;224;5;teste_355;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_355;2282;366;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-171;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
356;224;5;teste_356;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_356;2288;367;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-171,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
357;225;5;teste_357;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_357;2295;368;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-172;dddd|aaa|kkk
358;225;5;teste_358;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_358;2301;369;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-172,5;aaaaa|bbbbb|ccccc
359;226;5;teste_359;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_359;2308;370;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-173;dddd|aaa|kkk
360;226;5;teste_360;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_360;2314;371;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-173,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
361;227;5;teste_361;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_361;2320;372;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-174;aandekjh746|dbekhdb897
362;227;5;teste_362;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_362;2327;373;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-174,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
363;228;5;teste_363;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_363;2333;374;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-175;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
364;228;5;teste_364;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_364;2340;375;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-175,5;dddd|aaa|kkk
365;229;5;teste_365;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_365;2346;376;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-176;aaaaa|bbbbb|ccccc
366;229;5;teste_366;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_366;2353;377;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-176,5;dddd|aaa|kkk
367;229;5;teste_367;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_367;2359;378;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-177;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
368;230;5;teste_368;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_368;2365;379;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-177,5;aandekjh746|dbekhdb898
369;230;5;teste_369;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_369;2372;380;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-178;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
370;231;5;teste_370;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_370;2378;381;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-178,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
371;231;5;teste_371;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_371;2385;382;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-179;dddd|aaa|kkk
372;232;5;teste_372;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_372;2391;383;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-179,5;aaaaa|bbbbb|ccccc
373;232;5;teste_373;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_373;2398;384;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-180;dddd|aaa|kkk
374;233;5;teste_374;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_374;2404;385;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-180,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
375;233;5;teste_375;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_375;2410;386;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-181;aandekjh746|dbekhdb899
376;234;5;teste_376;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_376;2417;387;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-181,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
377;234;5;teste_377;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_377;2423;388;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-182;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
378;235;5;teste_378;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_378;2430;389;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-182,5;dddd|aaa|kkk
379;235;5;teste_379;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_379;2436;390;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-183;aaaaa|bbbbb|ccccc
380;236;5;teste_380;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_380;2443;391;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-183,5;dddd|aaa|kkk
381;236;5;teste_381;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_381;2449;392;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-184;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
382;237;5;teste_382;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_382;2455;393;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-184,5;aandekjh746|dbekhdb900
383;237;5;teste_383;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_383;2462;394;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-185;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
384;238;5;teste_384;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_384;2468;395;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-185,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
385;238;5;teste_385;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_385;2475;396;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-186;dddd|aaa|kkk
386;239;5;teste_386;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_386;2481;397;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-186,5;aaaaa|bbbbb|ccccc
387;239;5;teste_387;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_387;2488;398;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-187;dddd|aaa|kkk
388;240;5;teste_388;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_388;2494;399;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-187,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
389;240;5;teste_389;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_389;2500;400;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-188;aandekjh746|dbekhdb901
